"","Value","Count","MapCode","Name","Biome","Bioregion","Nat.1750km2","Nat.1990km2","Nat.2014km2","Nat.2018km2","Nat.2020km2","Nat.2022km2","Nat.2040ard_90.22","Natlost.2022km2","Natlost.90_22km2","SeconNat.2022km2","ArtWtrBodies.2022km2","Builtup.2022km2","Croplands.2022km2","Mines.2022km2","Plantation.2022km2","ARD14.22","ARD18.22","ARD20.22","ARD90.14","ARD90.18","ARD90.20","ARD90.22","EOOkm2","AOO occ","AOO1prc","PrcNat.2022","PrcNat.2040ard_1990.2022","PrcNatlost.2022","PrcNatlost.2040ard_90.22","PrcDeclyr90.22","PrcSeconNat.2022","PrcArtWtrBodies.2022","PrcBuiltup.2022","PrcCroplands.2022","PrcMines.2022","PrcPlantation.2022","Status90.22","EOOstatus.size","AOOstatus.size","A2b","A3","B1i","B2i","RLEcore","ThrExcl.core","Basis.RLEcore"
"401",401,215971,"SVcb9","Gold Reef Mountain Bushveld","Savanna","Central Bushveld Bioregion",3104.5924,2706.894,2653.5996,2603.7176,2597.3404,2592.9764,2528.9,511.616,0.0420842485889731,168.5504,5.2688,130.4092,151.8776,4.8952,50.6148,7.5779,2.68529999999998,2.18200000000002,2.22059999999999,3.68487142857142,3.65178666666666,3.55992499999999,36071.4761054365,159,134,84,93,16,7,0.1,5,0,4,5,0,2,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"402",402,1072522,"SVk1","Mafikeng Bushveld","Savanna","Eastern Kalahari Bushveld Bioregion",15431.4788,12284.6588,12111.9416,12026.0828,12010.4744,12001.8192,11842.72,3429.6596,0.0230238059196239,1210.4568,0.6432,93.76,2115.9924,1.5412,7.266,13.7653,6.06590000000006,4.32759999999962,7.19654999999996,9.23485714285711,9.13948,8.83873749999998,31902.6115467824,242,229,78,96,22,4,0.1,8,0,1,14,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"403",403,405462,"SVk10","Kuruman Mountain Bushveld","Savanna","Eastern Kalahari Bushveld Bioregion",5839.0132,5606.1252,5574.8044,5550.5644,5543.8556,5539.6776,5502.3,299.3356,0.0118526785666507,115.4832,0.7524,50.8408,93.9296,36.474,1.8556,4.39085,2.72170000000006,2.08899999999994,1.30503333333335,1.98431428571429,2.07565333333335,2.07648750000001,64709.3423378654,247,222,95,98,5,2,0,2,0,1,2,1,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"404",404,968568,"SVk11","Molopo Bushveld","Savanna","Eastern Kalahari Bushveld Bioregion",13897.7516,13663.3848,13655.1544,13629.0676,13626.262,13625.0836,13603.54,272.668,0.00280319998013961,187.6912,0.5972,56.818,23.6288,2.6492,1.2836,3.75884999999994,0.996000000000095,0.589200000000346,0.342933333333349,1.22561428571427,1.23742666666664,1.1969125,22888.5050286458,197,192,98,100,2,0,0,1,0,0,0,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"405",405,517569,"SVk12","Kathu Bushveld","Savanna","Eastern Kalahari Bushveld Bioregion",7452.6,7345.5628,7325.6068,7272.4124,7260.146,7252.6728,7200.42,199.9272,0.0126457294735809,75.622,1.3188,39.9648,1.5608,81.3696,0.0912,9.11674999999991,4.93489999999997,3.73659999999973,0.831500000000005,2.61251428571427,2.84722666666667,2.90281249999998,12608.7486006641,120,116,97,98,3,2,0,1,0,1,0,1,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"406",406,591481,"SVk13","Olifantshoek Plains Thornveld","Savanna","Eastern Kalahari Bushveld Bioregion",8517.7968,8458.8596,8451.2656,8420.6996,8416.412,8409.382,8381.55,108.4148,0.00584920454289136,53.5176,2.5248,24.9512,11.6468,15.2852,0.4892,5.23545000000013,2.82940000000008,3.51500000000033,0.316416666666631,1.36285714285714,1.41491999999998,1.54617500000001,20772.2910054655,192,178,99,99,1,1,0,1,0,0,0,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"407",407,64532,"SVk14","Postmasburg Thornveld","Savanna","Eastern Kalahari Bushveld Bioregion",929.2228,898.9536,894.902,885.4428,883.51,880.8196,870.62,48.4032,0.0201723425992176,18.0616,0.528,4.1168,1.1624,24.4732,0.0612,1.7603,1.1558,1.34519999999998,0.168816666666667,0.482528571428572,0.514786666666669,0.5666875,1543.80663618628,24,22,95,97,5,3,0.1,2,0,0,0,3,0,"Stable","CR","VU","LC","LC","LC","LC","LC","",""
"408",408,112582,"SVk15","Koranna-Langeberg Mountain Bushveld","Savanna","Eastern Kalahari Bushveld Bioregion",1620.8188,1618.5772,1618.484,1617.2684,1617.2048,1617.1748,1616.39,3.644,0.0008664399819792,2.3016,0.188,1.0528,0,0.1016,0,0.16364999999999,0.023399999999981,0.0149999999999864,0.00388333333333435,0.0467428571428578,0.0457466666666657,0.0438249999999982,12263.055048412,100,82,100,100,0,0,0,0,0,0,0,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"409",409,549926,"SVk16","Gordonia Plains Shrubland","Savanna","Eastern Kalahari Bushveld Bioregion",7918.6476,7912.9804,7912.926,7906.6324,7906.0232,7905.822,7901.8,12.8256,0.000904640178307564,9.2656,0.0152,3.4652,0.0096,0.07,0,0.888000000000034,0.202600000000075,0.100599999999758,0.00226666666666612,0.226714285714284,0.231906666666691,0.223700000000008,42443.8996585204,157,151,100,100,0,0,0,0,0,0,0,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"410",410,511574,"SVk17","Vryburg Thornveld","Savanna","Eastern Kalahari Bushveld Bioregion",7235.5776,4050.146,3862.6888,3803.446,3767.4996,3751.6592,3583.76,3483.9184,0.0736977876846909,821.2044,18.4044,470.4776,2158.682,8.2384,6.9116,13.8787,12.9467,7.92020000000002,7.81071666666668,8.8107142857143,9.42154666666667,9.3277125,36876.5316666724,193,176,52,88,48,12,0.2,11,0,7,30,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"411",411,69425,"SVk18","Morokweng Thornveld","Savanna","Eastern Kalahari Bushveld Bioregion",999.6008,967.8208,963.804,954.3712,953.4284,953.0424,944.73,46.5584,0.0152697689489624,25.3364,0.1524,11.178,3.362,6.3324,0.1972,1.34519999999999,0.3322,0.192999999999984,0.167366666666666,0.480342857142854,0.479746666666665,0.461824999999997,1312.77426361996,21,21,95,98,5,2,0,3,0,1,0,1,0,"Stable","CR","VU","LC","LC","LC","LC","LC","",""
"412",412,292160,"SVk2","Stella Bushveld","Savanna","Eastern Kalahari Bushveld Bioregion",4206.5288,3349.2816,3283.978,3244.8604,3233.516,3227.3372,3158.74,979.1916,0.0364091212873829,346.9728,6.3928,33.1808,569.6148,11.1576,11.8728,7.08010000000002,4.38080000000002,3.08940000000007,2.72098333333332,3.72932857142856,3.85885333333332,3.8107625,17342.0598881706,102,94,77,94,23,6,0.1,8,0,1,14,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"413",413,94942,"SVk3","Schweizer-Reneke Bushveld","Savanna","Eastern Kalahari Bushveld Bioregion",1366.9572,632.7916,599.2384,583.7932,577.6456,576.2644,544.47,790.6928,0.0893298836457374,187.6848,1.7508,17.4492,577.4168,2.8048,3.5864,2.87174999999999,1.88219999999998,0.690599999999961,1.39805,1.74994285714286,1.8382,1.766475,1700.21067872281,26,24,42,86,58,14,0.3,14,0,1,42,0,0,"Stable","CR","VU","LC","VU","LC","LC","VU","VU","A3"
"414",414,1156165,"SVk4","Kimberley Thornveld","Savanna","Eastern Kalahari Bushveld Bioregion",16649.9056,13102.4172,12716.4728,12545.9512,12495.456,12455.302,12091.3,4194.6036,0.049388993658361,823.0324,29.6656,190.0736,3062.4576,48.8396,40.5348,32.64635,22.6623,20.0770000000002,16.0810166666667,19.8737857142857,20.23204,20.22235,42641.5136285052,309,289,75,92,25,8,0.2,5,0,1,18,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"415",415,101267,"SVk5","Vaalbos Rocky Shrubland","Savanna","Eastern Kalahari Bushveld Bioregion",1457.8588,1432.338,1427.7112,1422.3988,1421.0504,1418.3444,1410.47,39.5144,0.0097697610480208,16.8448,3.22,3.0444,11.9824,4.048,0.3748,1.17085,1.0136,1.35300000000007,0.192783333333333,0.35497142857143,0.376253333333329,0.4373,18756.6907086235,119,100,97,98,3,2,0,1,0,0,1,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"416",416,369015,"SVk6","Schmidtsdrif Thornveld","Savanna","Eastern Kalahari Bushveld Bioregion",5313.8764,4398.92,4302.6968,4246.9192,4233.3972,4220.2732,4119.78,1093.6032,0.0406115137351896,288.5512,35.042,127.2976,616.5364,15.3656,10.8104,10.30295,6.66150000000016,6.56200000000035,4.00930000000001,5.42859999999999,5.51742666666666,5.58271250000001,18032.2271734945,111,103,79,94,21,6,0.1,5,1,2,12,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"417",417,927809,"SVk7","Ghaap Plateau Vaalbosveld","Savanna","Eastern Kalahari Bushveld Bioregion",13360.5692,13200.362,13181.9628,13142.2132,13132.3472,13112.5744,13063.19,247.9948,0.00665039337557558,97.858,14.8292,69.452,41.4952,17.3868,6.9736,8.67354999999998,7.40970000000016,9.88640000000032,0.766633333333327,2.07674285714282,2.26715999999997,2.74336249999999,16619.5056456222,184,178,98,99,2,1,0,1,0,1,0,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"418",418,233595,"SVk8","Kuruman Vaalbosveld","Savanna","Eastern Kalahari Bushveld Bioregion",3363.526,3263.816,3256.5552,3243.4584,3241.2124,3235.8232,3220.08,127.7028,0.00857670898114354,65.6556,4.4308,32.9692,20.2104,0.8776,3.5592,2.5915,1.90880000000004,2.69460000000004,0.302533333333334,0.727057142857136,0.753453333333331,0.874775,4434.19436243643,56,54,96,99,4,1,0,2,0,1,1,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"419",419,401325,"SVk9","Kuruman Thornveld","Savanna","Eastern Kalahari Bushveld Bioregion",5779.5292,5624.1604,5568.1604,5531.4428,5519.1716,5504.1828,5436.7,275.3464,0.0213325352527286,72.3252,1.3136,154.5976,3.612,42.7864,0.7116,7.99720000000002,6.81500000000005,7.49440000000004,2.33333333333333,3.31134285714286,3.49962666666667,3.74930000000001,12052.3229520095,110,104,95,97,5,3,0.1,1,0,3,0,1,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"420",420,2574226,"SVkd1","Gordonia Duneveld","Savanna","Kalahari Duneveld Bioregion",37066.7564,37040.2484,37036.196,37012.4244,37007.8336,37004.6112,36984.57,62.1452,0.000962120977568752,26.5664,1.9412,16.2396,10.7364,6.5908,0.0708,3.94810000000052,1.95330000000104,1.61119999999937,0.168849999999717,0.993714285714045,1.08049333333329,1.11366249999992,105627.776371188,675,642,100,100,0,0,0,0,0,0,0,0,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"421",421,155742,"SVkd2","Gordonia Kameeldoring Bushveld","Savanna","Kalahari Duneveld Bioregion",2242.3708,2242.1012,2242.0988,2239.9756,2239.5164,2239.5108,2238.05,2.86,0.00115534481672819,1.8044,0.016,1.0288,0,0.0108,0,0.323500000000024,0.116200000000049,0.00279999999997926,0.0000999999999938457,0.0759142857142803,0.0861600000000029,0.0809500000000014,17823.7322050962,75,64,100,100,0,0,0,0,0,0,0,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"422",422,201290,"SVkd3","Auob Duneveld","Savanna","Kalahari Duneveld Bioregion",2898.6032,2897.972,2897.972,2898.184,2898.1224,2898.12,2898.2,0.4832,-0.000051070196675359,0.2656,0.0008,0.2168,0,0,0,-0.0184999999999604,0.0160000000000764,0.00120000000015352,0,-0.00757142857142818,-0.00501333333333302,-0.00462499999999011,8222.7938733927,59,56,100,100,0,0,0,0,0,0,0,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"423",423,52952,"SVkd4","Nossob Bushveld","Savanna","Kalahari Duneveld Bioregion",762.5072,762.374,762.374,762.3236,762.2912,762.2912,762.24,0.216,0.000108608110979677,0.1196,0,0.0964,0,0,0,0.0103500000000025,0.0081000000000131,0,0,0.00179999999999885,0.00276000000000067,0.00258750000000063,1946.1692873407,28,27,100,100,0,0,0,0,0,0,0,0,0,"Stable","CR","VU","LC","LC","LC","LC","LC","",""
"424",424,145215,"SVl1","Makuleke Sandy Bushveld","Savanna","Lowveld Bioregion",2090.6576,1703.6864,1607.9068,1596.2048,1586.0052,1579.4296,1509.54,511.228,0.0729340798870027,255.9168,2.9312,162.3316,88.262,1.1476,0.6388,3.55965,4.19380000000001,3.28780000000006,3.99081666666667,3.83862857142857,3.92270666666667,3.883025,11750.2001455834,59,55,76,89,24,11,0.2,12,0,8,4,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"425",425,65453,"SVl10","Pretoriuskop Sour Bushveld","Savanna","Lowveld Bioregion",942.7908,672.2784,638.1088,621.7784,618.6008,615.2892,583.23,327.5016,0.0847702380442388,133.0216,1.0852,124.1588,64.702,1.2132,3.3208,2.85244999999999,1.6223,1.6558,1.42373333333334,1.80357142857143,1.78925333333333,1.7809125,2081.75526354749,28,23,65,87,35,13,0.3,14,0,13,7,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"426",426,43793,"SVl11","Malelane Mountain Bushveld","Savanna","Lowveld Bioregion",630.5988,611.7088,602.634,599.0872,598.8988,596.5588,588.04,34.04,0.0247666863710314,7.1584,0.1452,24.9756,1.748,0.0116,0.0012,0.759399999999999,0.632100000000008,1.17000000000002,0.378116666666666,0.450771428571427,0.426999999999998,0.473437499999999,1311.87609366821,22,18,95,96,5,4,0.1,1,0,4,0,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"427",427,32533,"SVl12","Kaalrug Mountain Bushveld","Savanna","Lowveld Bioregion",468.4024,384.4516,372.4216,368.6456,368.5172,368.408,359.38,99.9944,0.0417311307847333,38.0512,0.6656,9.068,31.6156,1.3464,19.2476,0.5017,0.0593999999999966,0.0545999999999935,0.501249999999999,0.564499999999999,0.531146666666666,0.501362499999999,1261.66651902893,21,18,79,93,21,7,0.1,8,0,2,7,0,4,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"428",428,7598,"SVl13","Barberton Serpentine Sourveld","Savanna","Lowveld Bioregion",109.498,76.2172,73.9748,72.7168,72.6016,72.5068,70.42,36.9912,0.0486819248148713,8.6148,0.1564,0.6932,9.2836,0.4004,17.8428,0.1835,0.052500000000002,0.0474000000000032,0.0934333333333335,0.125014285714286,0.12052,0.11595,4104.19356171338,25,19,66,92,34,8,0.2,8,0,1,8,0,16,"Stable","EN","EN","LC","LC","LC","LC","LC","",""
"429",429,309744,"SVl14","Swaziland Sour Bushveld","Savanna","Lowveld Bioregion",4460.3508,3502.6064,3441.378,3423.7864,3421.8684,3420.6568,3374.56,1039.694,0.0233967482044228,152.9532,25.5976,100.0216,751.346,0.1064,9.6692,2.59014999999999,0.782399999999939,0.605799999999817,2.55118333333333,2.81500000000001,2.69126666666668,2.560925,17732.5705205222,134,118,77,96,23,4,0.1,3,1,2,17,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"430",430,93689,"SVl15","Northern Lebombo Bushveld","Savanna","Lowveld Bioregion",1345.6784,1333.7832,1333.7444,1344.5852,1343.968,1343.6088,1349.14,2.0696,-0.00736671447053756,0.7752,0.7312,0.5376,0,0.0256,0,-1.23304999999999,0.244100000000003,0.17960000000005,0.00161666666666823,-0.385785714285711,-0.339493333333333,-0.307049999999997,4902.16615160144,50,45,100,101,0,-1,0,0,0,0,0,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"431",431,179617,"SVl16","Southern Lebombo Bushveld","Savanna","Lowveld Bioregion",2584.8644,2319.214,2266.1936,2255.8652,2252.552,2251.6008,2213.57,333.2636,0.0291534976936151,104.9956,7.2792,113.3808,107.5996,0.0084,0,1.82409999999999,1.06610000000001,0.475599999999986,2.20918333333333,2.26245714285713,2.22206666666666,2.11291249999999,5667.10182374377,68,58,87,95,13,5,0.1,4,0,4,4,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"432",432,9341,"SVl17","Lebombo Summit Sourveld","Savanna","Lowveld Bioregion",134.7552,56.7444,45.4364,43.0392,42.584,42.5132,34.51,92.242,0.25079479208521,17.188,0.0812,55.5148,19.446,0,0.012,0.3654,0.131500000000001,0.0354000000000028,0.471166666666667,0.489471428571429,0.472013333333333,0.444725,2066.4029671969,18,14,32,61,68,39,0.8,13,0,41,14,0,0,"Decline","EN","EN","VU","VU","EN","EN","EN","EN","B1i &  B2i"
"433",433,78129,"SVl18","Tembe Sandy Bushveld","Savanna","Lowveld Bioregion",1124.5084,932.9016,885.8408,872.6024,867.2048,865.3268,827.32,259.1816,0.0724350778260001,82.8576,1.898,117.6024,41.7112,0.0196,15.0928,2.56424999999999,1.81889999999999,0.938999999999965,1.96086666666667,2.15354285714286,2.18989333333334,2.1117125,2689.22196084436,35,33,77,89,23,11,0.2,7,0,10,4,0,1,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"434",434,10631,"SVl19","Western Maputaland Sandy Bushveld","Savanna","Lowveld Bioregion",152.9424,97.4576,88.1428,83.7236,81.104,80.794,71.42,72.1484,0.170983073664855,8.544,0.2008,57.5068,5.85,0.0468,0,0.9186,0.732400000000002,0.155000000000001,0.388116666666667,0.4905,0.54512,0.5207375,777.230316728882,10,8,53,73,47,27,0.5,6,0,38,4,0,0,"Decline","CR","EN","LC","LC","CR","EN","CR","CR","B1i"
"435",435,12812,"SVl2","Nwambyia-Pumbe Sandy Bushveld","Savanna","Lowveld Bioregion",183.8088,181.5112,181.5112,183.7892,183.7852,183.7836,185.06,0.0252,-0.0125193376496878,0.0208,0.0016,0,0,0.0028,0,-0.284050000000001,0.00139999999999674,0.000799999999998136,0,-0.0813571428571426,-0.0758,-0.0710125000000001,1350.44383897778,11,9,100,102,0,-2,0,0,0,0,0,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"436",436,114240,"SVl20","Western Maputaland Clay Bushveld","Savanna","Lowveld Bioregion",1645.1564,876.8848,694.936,660.4844,651.8424,648.5292,520.08,996.6272,0.26041687574012,294.862,113.1664,230.8696,344.31,1.01,12.4092,5.80085000000001,2.98880000000003,1.65660000000003,7.5812,7.72858571428571,7.50141333333333,7.1361125,5199.46826470776,53,49,39,59,61,41,0.8,18,7,14,21,0,1,"Decline","EN","VU","VU","VU","EN","VU","EN","EN","B1i"
"437",437,23276,"SVl21","Makatini Clay Thicket","Savanna","Lowveld Bioregion",335.1024,289.9528,275.2024,271.9136,270.9104,268.6256,256.63,66.4768,0.0735540405196984,24.0388,2.162,22.114,18.1376,0.0004,0.024,0.822099999999999,0.821999999999989,1.14239999999998,0.614600000000001,0.644257142857145,0.634746666666668,0.666475,4178.30599394922,39,30,80,89,20,11,0.2,7,1,7,5,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"438",438,359182,"SVl22","Northern Zululand Sourveld","Savanna","Lowveld Bioregion",5173.5828,3867.6908,3745.8776,3690.9992,3684.0032,3681.5372,3576.83,1492.0456,0.0481304244899824,566.9844,2.0924,384.4824,441.144,0.0224,97.32,8.04254999999995,2.3655,1.23299999999995,5.07555,6.31041428571427,6.12291999999999,5.81729999999999,14470.6913667095,134,124,71,92,29,8,0.2,11,0,7,9,0,2,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"439",439,594836,"SVl23","Zululand Lowveld","Savanna","Lowveld Bioregion",8564.8464,6110.32,5833.002,5737.9164,5714.8108,5704.48,5476.2,2860.3664,0.0664187800311604,1086.0296,24.1744,595.4636,1140.2604,10.9588,3.4796,16.0652500000001,8.35910000000013,5.16540000000032,11.5549166666666,13.3001285714286,13.18364,12.6825,27035.3692124547,165,153,67,90,33,10,0.2,13,0,7,13,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"440",440,48224,"SVl24","Zululand Coastal Thornveld","Savanna","Lowveld Bioregion",694.63,234.4072,196.6312,184.4348,182.7608,182.1952,152.83,512.4348,0.222740598411653,165.5624,1.3192,183.3032,156.0136,0.0504,6.186,1.8045,0.559899999999999,0.282799999999995,1.574,1.78472857142857,1.72154666666667,1.631625,914.40546296167,19,16,26,65,74,35,0.7,24,0,26,22,0,1,"Decline","CR","EN","VU","EN","CR","EN","CR","CR","B1i"
"441",441,45865,"SVl25","Maputaland Pallid Sandy Bushveld","Savanna","Lowveld Bioregion",660.66,520.6408,491.9336,477.1668,474.9984,472.8152,445.91,187.8448,0.0918591090056715,67.3292,0.5736,92.83,18.4304,0.0112,8.6704,2.3898,1.0879,1.0916,1.19613333333333,1.55264285714286,1.52141333333333,1.49455,1978.1448688418,27,24,72,86,28,14,0.3,10,0,14,3,0,1,"Stable","CR","VU","LC","LC","LC","LC","LC","",""
"442",442,48859,"SVl26","Muzi Palm Veld and Wooded Grassland","Savanna","Lowveld Bioregion",703.5896,601.3016,538.4252,524.0092,518.7836,510.3684,459.22,193.2212,0.151227270973501,43.1468,0.0104,91.7728,14.746,0.0236,43.5216,3.5071,3.41019999999999,4.20759999999999,2.61985,2.76044285714286,2.7506,2.8416625,1466.01201722351,23,21,73,76,27,24,0.5,6,0,13,2,0,6,"Decline","CR","VU","LC","LC","CR","VU","CR","CR","B1i"
"443",443,37502,"SVl27","Crocodile Gorge Mountain Bushveld","Savanna","Lowveld Bioregion",539.9252,442.2428,436.822,428.3572,428.0732,426.728,418,113.1972,0.0350820861300624,38.1148,0.498,49.0964,19.534,0.0796,5.8744,1.26175,0.407299999999992,0.672599999999989,0.225866666666666,0.495914285714286,0.47232,0.484837499999999,926.536775141602,16,14,79,95,21,5,0.1,7,0,9,4,0,1,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"444",444,1377664,"SVl3","Granite Lowveld","Savanna","Lowveld Bioregion",19839.0864,15762.9212,15176.012,15007.216,14942.8696,14882.3792,14387.07,4956.7072,0.0558616000694085,1574.352,91.1312,1224.8124,2049.1232,8.938,8.3504,36.7041000000002,31.2092000000002,30.2452000000003,24.45455,26.9894714285714,27.3350533333334,27.5169375,48335.8246880491,342,319,75,91,25,9,0.2,8,0,6,10,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"445",445,189084,"SVl4","Delagoa Lowveld","Savanna","Lowveld Bioregion",2722.056,2027.8132,1977.1884,1970.0172,1969.226,1968.0604,1934.45,753.9956,0.0294666195091343,43.9112,17.8692,9.6436,681.8968,0.0252,0.6496,1.14099999999999,0.489199999999983,0.58280000000002,2.10936666666667,2.06414285714286,1.95290666666666,1.867275,7835.42308570728,66,62,72,95,28,5,0.1,2,1,0,25,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"446",446,247974,"SVl5","Tshokwane-Hlane Basalt Lowveld","Savanna","Lowveld Bioregion",3570.28,3098.4964,2993.9392,2982.0912,2977.5644,2975.5528,2906.4,594.7272,0.0396784711449076,79.8564,5.4948,38.192,470.1972,0.1192,0.8676,2.29829999999998,1.63459999999998,1.00580000000014,4.35655000000001,4.15732857142858,4.03106666666666,3.8419875,7716.70643096582,74,69,83,94,17,6,0.1,2,0,1,13,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"447",447,52774,"SVl6","Gabbro Grassy Bushveld","Savanna","Lowveld Bioregion",760.2368,758.7196,758.634,757.8188,757.7888,757.698,757.12,2.5388,0.00134647898907585,1.2468,0.1552,1.0568,0.0692,0.0108,0,0.117000000000004,0.0302000000000078,0.0454000000000292,0.00356666666666664,0.0321714285714287,0.0310266666666659,0.0319250000000011,5300.61078400989,37,32,100,100,0,0,0,0,0,0,0,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"448",448,22479,"SVl7","Gravelotte Rocky Bushveld","Savanna","Lowveld Bioregion",323.474,293.2488,288.9204,287.43,286.7216,286.216,282.26,37.258,0.023982365827243,19.0964,0.0252,14.8564,2.9256,0.1492,0.2052,0.338049999999996,0.3035,0.252800000000008,0.180350000000002,0.207814285714286,0.217573333333333,0.219775,6211.11288832385,41,35,88,96,12,4,0.1,6,0,5,1,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"449",449,236062,"SVl8","Tzaneen Sour Bushveld","Savanna","Lowveld Bioregion",3399.5656,1997.2032,1815.2668,1782.8748,1756.8732,1748.13,1608.03,1651.4356,0.124710995856606,500.0744,21.3388,354.3172,506.9372,1.0204,267.7476,8.3921,8.68619999999999,4.37159999999994,7.58068333333333,7.65458571428571,8.011,7.78353749999999,9472.29463870837,74,68,51,81,49,19,0.4,15,1,10,15,0,8,"Decline","EN","LC","LC","LC","EN","LC","EN","EN","B1i"
